age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
70-80,Private,196610,*,Widowed,Exec-managerial,Not-in-family,White,Male,6097,0,40,United-States,>50K
30-40,Local-gov,325792,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,State-gov,382272,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,Private,110998,*,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,<=50K
50-60,Private,127315,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,219591,*,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,198211,*,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
20-30,Private,196805,*,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,65,United-States,<=50K
50-60,State-gov,307392,*,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
70-80,Self-emp-not-inc,31428,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456,0,40,United-States,<=50K
90-100,Private,250832,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
70-80,Unknown,147284,*,Widowed,Unknown,Not-in-family,White,Female,0,0,14,United-States,<=50K
30-40,Private,401930,*,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,42,United-States,>50K
60-70,Local-gov,167347,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K
20-30,Private,118462,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K
30-40,Private,180284,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
30-40,Local-gov,61778,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
30-40,Private,149184,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
30-40,Private,165799,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
40-50,State-gov,34218,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,86805,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,39,United-States,>50K
20-30,Private,288771,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
70-80,Unknown,100881,*,Married-civ-spouse,Unknown,Wife,White,Female,0,0,2,United-States,>50K
30-40,Self-emp-not-inc,125933,*,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K
20-30,Private,383306,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,154451,*,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,<=50K
40-50,Private,39581,*,Never-married,Other-service,Not-in-family,Black,Female,0,0,45,United-States,<=50K
30-40,Private,119913,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50-60,Self-emp-inc,195322,*,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
20-30,Private,149637,*,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Private,271792,*,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,52221,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,145879,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K
20-30,Private,240676,*,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
20-30,Private,264874,*,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
20-30,Unknown,146399,*,Never-married,Unknown,Not-in-family,White,Male,0,0,55,United-States,<=50K
40-50,Private,165815,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
40-50,Private,164966,*,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
30-40,Private,144064,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
40-50,Private,265097,*,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,40,United-States,>50K
50-60,Federal-gov,439608,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,351187,*,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
60-70,Private,185749,*,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
50-60,Local-gov,370733,*,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
40-50,Unknown,129155,*,Widowed,Unknown,Other-relative,Black,Female,0,0,40,United-States,<=50K
20-30,Private,203776,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20-30,Private,297380,*,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
20-30,Unknown,163665,*,Never-married,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Private,94235,*,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
30-40,Private,99374,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,156728,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
10-20,Private,200876,*,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,<=50K
*,Private,147002,*,Never-married,Craft-repair,Unmarried,White,*,0,0,40,*,<=50K
20-30,Private,227890,*,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,United-States,<=50K
20-30,Private,230891,*,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
30-40,Self-emp-not-inc,202027,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,>50K
90-100,Local-gov,153602,*,Married-civ-spouse,Other-service,Husband,White,Male,6767,0,40,United-States,<=50K
50-60,Private,372020,*,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States,<=50K
30-40,State-gov,22245,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
40-50,Private,147206,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
10-20,Never-worked,157131,*,Never-married,Unknown,Own-child,White,Female,0,0,10,United-States,<=50K
40-50,Private,124973,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
*,Private,236592,*,Never-married,Prof-specialty,Not-in-family,White,*,0,0,35,*,<=50K
*,Self-emp-not-inc,143062,*,Never-married,Other-service,Own-child,White,*,0,0,40,*,<=50K
10-20,Self-emp-not-inc,305834,*,Never-married,Craft-repair,Own-child,White,Female,0,0,25,United-States,<=50K
40-50,Private,38950,*,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,398662,*,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Self-emp-inc,188774,*,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,60,Unknown,<=50K
40-50,Private,214169,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
20-30,Self-emp-not-inc,175406,*,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,>50K
30-40,Private,113198,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,28,United-States,<=50K
40-50,Self-emp-not-inc,151990,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States,>50K
20-30,Private,353010,*,Never-married,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K
50-60,Private,175246,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
30-40,Private,289458,*,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,329426,*,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,37,United-States,<=50K
20-30,Private,335421,*,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
30-40,Private,337286,*,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
50-60,Private,175594,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
*,Private,176761,*,Never-married,Craft-repair,Other-relative,Other,*,0,0,40,*,<=50K
20-30,Private,252153,*,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
40-50,Private,101825,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,>50K
60-70,Private,200332,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,169759,*,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,95,United-States,<=50K
30-40,Private,141490,*,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,<=50K
30-40,Private,170065,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,Private,108997,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
10-20,Private,327127,*,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,<=50K
20-30,Private,54411,*,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Unknown,<=50K
50-60,Self-emp-not-inc,313702,*,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
40-50,Private,648223,*,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,40,Mexico,<=50K
30-40,Federal-gov,131534,*,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
40-50,Self-emp-inc,64885,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,>50K
30-40,Private,217460,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
50-60,Private,200450,*,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K
30-40,Private,497788,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
60-70,Private,169204,*,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
50-60,Private,193116,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
30-40,Private,81232,*,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
30-40,Private,439592,*,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
*,Private,235775,*,Married-civ-spouse,Other-service,Husband,White,*,0,0,25,*,<=50K
30-40,Local-gov,97136,*,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
20-30,Private,419146,*,Never-married,Other-service,Not-in-family,White,Male,0,0,75,Mexico,<=50K
50-60,Self-emp-inc,165881,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
40-50,Private,293176,*,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
40-50,Private,128432,*,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Private,358056,*,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Private,29909,*,Married-civ-spouse,Other-service,Wife,White,Female,0,0,43,United-States,<=50K
30-40,Private,248584,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50-60,Self-emp-inc,257216,*,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,355978,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,United-States,>50K
40-50,Private,278900,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,140845,*,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,155,40,United-States,<=50K
10-20,Private,339123,*,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
40-50,Self-emp-not-inc,226505,*,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
30-40,Private,126950,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
30-40,Private,152109,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
30-40,Private,300687,*,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
50-60,Federal-gov,127455,*,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
40-50,Private,335973,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
40-50,Private,149823,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60-70,Private,50351,*,Never-married,Adm-clerical,Not-in-family,White,Female,6360,0,20,United-States,<=50K
50-60,Self-emp-not-inc,95763,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
30-40,Private,133963,*,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K
40-50,Private,115932,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
40-50,Self-emp-inc,207578,*,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
50-60,Local-gov,209535,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
20-30,Self-emp-not-inc,341672,*,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,1564,50,India,>50K
20-30,Private,419554,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,<=50K
20-30,Private,130807,*,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,408473,*,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30-40,Private,248445,*,Separated,Transport-moving,Other-relative,White,Male,0,0,60,Mexico,<=50K
*,Private,240049,*,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,*,0,0,40,*,<=50K
40-50,Private,242994,*,Never-married,Sales,Not-in-family,White,Male,0,0,52,United-States,<=50K
*,Private,219814,*,Married-civ-spouse,Craft-repair,Husband,White,*,0,0,35,*,<=50K
40-50,Private,117849,*,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
30-40,Private,424988,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
70-80,Unknown,123345,*,Widowed,Unknown,Not-in-family,White,Female,0,0,65,United-States,<=50K
30-40,Private,269182,*,Separated,Tech-support,Unmarried,Black,Female,3887,0,40,United-States,<=50K
30-40,Private,302438,*,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,170983,*,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
70-80,Unknown,33186,*,Married-civ-spouse,Unknown,Husband,White,Male,0,0,60,United-States,<=50K
20-30,Private,186454,*,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,13550,0,40,United-States,>50K
30-40,Private,184307,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20-30,State-gov,96862,*,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30-40,Local-gov,192565,*,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,>50K
20-30,Private,247025,*,Never-married,Protective-serv,Unmarried,White,Male,0,0,44,United-States,<=50K
30-40,Private,128382,*,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K
30-40,Private,340458,*,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
50-60,Self-emp-not-inc,83542,*,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K
30-40,Private,94413,*,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
20-30,Private,274964,*,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K
20-30,Self-emp-not-inc,361280,*,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,20,India,<=50K
30-40,Private,198068,*,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,Private,157289,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20-30,Private,190367,*,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
20-30,Private,225291,*,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30-40,Private,200426,*,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,<=50K
30-40,Private,341672,*,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
40-50,Local-gov,298445,*,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,60,United-States,>50K
20-30,Private,214542,*,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,179488,*,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,55,United-States,>50K
40-50,Private,220049,*,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
20-30,Self-emp-not-inc,206889,*,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
*,Private,159049,*,Married-civ-spouse,Prof-specialty,Husband,White,*,0,0,70,*,>50K
40-50,Private,69758,*,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
20-30,Private,120238,*,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
30-40,Private,194490,*,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
60-70,Private,26721,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30-40,State-gov,59969,*,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
20-30,Private,122999,*,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
40-50,Private,198316,*,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K
50-60,Private,205100,*,Divorced,Sales,Not-in-family,White,Female,0,0,45,United-States,>50K
30-40,Private,234271,*,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20-30,Private,137296,*,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
20-30,Private,210053,*,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K
20-30,Private,122038,*,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
30-40,Private,133655,*,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
*,Private,121768,*,Divorced,Adm-clerical,Unmarried,White,*,0,0,35,*,<=50K
10-20,Private,63434,*,Never-married,Farming-fishing,Own-child,White,Female,0,0,30,United-States,<=50K
50-60,Private,56915,*,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
40-50,Federal-gov,340718,*,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
