age,workclass,fnlwgt,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
20-30,Private,347292,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,240900,Secondary,Divorced,Farming-fishing,Other-relative,White,Male,0,0,20,North-America,<=50K
60-70,Self-emp-not-inc,107138,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
*,Private,127491,*,Never-married,Other-service,Not-in-family,White,*,0,0,40,*,<=50K
30-40,Private,208291,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North-America,<=50K
30-40,Private,263561,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,45,North-America,>50K
20-30,Private,244406,Secondary,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,North-America,<=50K
30-40,Local-gov,101481,Secondary,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Local-gov,133969,Higher,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,North-America,<=50K
70-80,Self-emp-not-inc,172370,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,North-America,<=50K
20-30,Private,215247,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,North-America,<=50K
50-60,Private,159937,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,North-America,<=50K
60-70,Private,186324,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,North-America,>50K
20-30,Private,57916,Secondary,Never-married,Protective-serv,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Self-emp-inc,80158,Secondary,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,109421,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,<=50K
40-50,Federal-gov,201435,Higher,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,North-America,>50K
40-50,Self-emp-not-inc,69333,Higher,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,North-America,<=50K
40-50,Private,107584,Higher,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,50,North-America,<=50K
*,Self-emp-not-inc,132986,*,Never-married,Farming-fishing,Own-child,White,*,0,0,40,*,<=50K
50-60,Private,159770,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,305597,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
*,Private,51744,*,Never-married,Exec-managerial,Not-in-family,Black,*,0,0,50,*,>50K
50-60,Private,290641,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
20-30,Private,117583,Secondary,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,Private,259014,Secondary,Never-married,Transport-moving,Not-in-family,White,Male,0,0,20,North-America,<=50K
40-50,Private,464945,Secondary,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,North-America,<=50K
40-50,Self-emp-not-inc,95256,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,North-America,<=50K
40-50,Local-gov,321851,Higher,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,North-America,<=50K
30-40,Local-gov,258037,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
40-50,Private,161558,Basic,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,45,North-America,<=50K
40-50,Federal-gov,207685,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,North-America,>50K
50-60,Private,217886,Secondary,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,North-America,<=50K
50-60,Private,126677,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
40-50,Self-emp-not-inc,98985,Secondary,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,50,North-America,<=50K
30-40,Private,132879,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,>50K
40-50,Self-emp-not-inc,225165,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,North-America,<=50K
20-30,Private,27049,Secondary,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,North-America,<=50K
20-30,Private,482082,Basic,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,21,North-America,<=50K
40-50,Private,186188,Secondary,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,North-America,<=50K
50-60,Private,249322,Higher,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,North-America,>50K
20-30,Private,185279,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,North-America,<=50K
50-60,Private,49737,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North-America,<=50K
60-70,Unknown,117963,Secondary,Married-civ-spouse,Unknown,Husband,White,Male,0,0,45,North-America,<=50K
50-60,Private,178644,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,North-America,<=50K
40-50,Private,209040,Secondary,Never-married,Other-service,Not-in-family,White,Male,0,0,40,North-America,<=50K
30-40,Self-emp-inc,180477,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,>50K
*,Self-emp-inc,194514,*,Never-married,Prof-specialty,Not-in-family,Black,*,0,0,50,*,<=50K
30-40,Private,403489,Basic,Divorced,Transport-moving,Own-child,White,Male,0,0,40,North-America,<=50K
*,Private,248749,*,Never-married,Sales,Own-child,White,*,0,0,20,*,<=50K
*,Private,120691,*,Never-married,Other-service,Own-child,Black,*,0,0,35,*,<=50K
40-50,Private,118419,Secondary,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,38,North-America,<=50K
40-50,Private,235986,Secondary,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,North-America,<=50K
40-50,Private,215596,Higher,Married-spouse-absent,Other-service,Not-in-family,Other,Male,0,0,40,North-America,<=50K
60-70,Local-gov,124987,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,North-America,>50K
40-50,Private,97883,Higher,Never-married,Sales,Not-in-family,White,Female,0,0,35,North-America,<=50K
30-40,Private,176900,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,North-America,>50K
20-30,Private,93223,Secondary,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,North-America,<=50K
40-50,Private,169104,Higher,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Unknown,>50K
30-40,Self-emp-inc,140854,Secondary,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,North-America,<=50K
20-30,Private,66777,Higher,Married-civ-spouse,Other-service,Other-relative,White,Female,3137,0,40,North-America,<=50K
40-50,State-gov,55764,Higher,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,North-America,<=50K
60-70,Private,102470,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,162302,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,North-America,<=50K
40-50,Private,322391,Basic,Separated,Other-service,Unmarried,Black,Female,0,0,30,North-America,<=50K
60-70,Private,222899,Higher,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,North-America,<=50K
20-30,Private,295763,Higher,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,North-America,<=50K
30-40,Local-gov,329759,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,180309,Secondary,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,North-America,<=50K
40-50,Self-emp-inc,235320,Higher,Divorced,Sales,Not-in-family,White,Male,0,0,60,North-America,>50K
20-30,Private,108658,Secondary,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Local-gov,105717,Higher,Never-married,Adm-clerical,Not-in-family,White,Female,0,1876,35,North-America,<=50K
30-40,Self-emp-not-inc,523095,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,North-America,<=50K
40-50,Private,185673,Secondary,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Private,168071,Higher,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,North-America,<=50K
40-50,Self-emp-not-inc,219591,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
*,Private,132879,*,Married-civ-spouse,Handlers-cleaners,Husband,White,*,0,0,40,*,<=50K
30-40,Private,177181,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,388885,Secondary,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,North-America,<=50K
50-60,Private,140359,Basic,Divorced,Machine-op-inspct,Unmarried,White,Female,0,3900,40,North-America,<=50K
20-30,Federal-gov,95806,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,North-America,<=50K
50-60,Private,320196,Secondary,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,Europe,<=50K
20-30,Private,186452,Secondary,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,North-America,<=50K
*,Private,162667,*,Never-married,Adm-clerical,Not-in-family,White,*,0,0,40,*,<=50K
30-40,Private,316470,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North-America,<=50K
60-70,Private,202242,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,North-America,<=50K
40-50,Local-gov,200471,Secondary,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,40,North-America,>50K
40-50,Local-gov,215895,Higher,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North-America,>50K
20-30,Private,39803,Secondary,Never-married,Other-service,Own-child,White,Male,0,1719,36,North-America,<=50K
30-40,Private,159929,Secondary,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
20-30,Local-gov,336969,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,North-America,<=50K
60-70,Unknown,170529,Higher,Married-civ-spouse,Unknown,Wife,Black,Female,0,0,45,North-America,<=50K
50-60,Private,160703,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,North-America,<=50K
20-30,Private,213015,Secondary,Never-married,Handlers-cleaners,Other-relative,Black,Male,2176,0,40,North-America,<=50K
40-50,Private,149388,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
50-60,Private,158948,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,North-America,<=50K
20-30,Private,277328,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,North-America,<=50K
40-50,Private,222703,Basic,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,North-America,<=50K
40-50,Private,421837,Secondary,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North-America,<=50K
60-70,State-gov,313946,Secondary,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,164243,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,North-America,<=50K
20-30,Private,358975,Secondary,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,Europe,<=50K
30-40,Private,110643,Secondary,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,52,North-America,<=50K
70-80,Self-emp-inc,66624,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,60,North-America,>50K
30-40,Private,112263,Basic,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
60-70,Self-emp-not-inc,179981,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,North-America,>50K
30-40,Private,187847,Secondary,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,50,North-America,<=50K
20-30,Private,122127,Higher,Never-married,Prof-specialty,Not-in-family,White,Female,8614,0,40,North-America,>50K
80-90,Self-emp-inc,172907,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,North-America,>50K
50-60,Private,200450,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,North-America,<=50K
50-60,Private,302847,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,North-America,<=50K
40-50,Private,157443,Higher,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,27,Asia,>50K
30-40,Private,305597,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,191777,Higher,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,North-America,<=50K
30-40,Private,184659,Secondary,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,North-America,<=50K
30-40,Private,303867,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North-America,<=50K
30-40,Private,229051,Secondary,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,146161,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,North-America,>50K
20-30,Private,348092,Secondary,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,North-America,<=50K
*,Unknown,51574,*,Never-married,Unknown,Own-child,Asian-Pac-Islander,*,0,1602,38,*,<=50K
20-30,Local-gov,138332,Higher,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Private,44402,Higher,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North-America,<=50K
20-30,Private,192273,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North-America,<=50K
40-50,Private,50356,Secondary,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,North-America,<=50K
40-50,Federal-gov,122861,Higher,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North-America,>50K
50-60,Private,144084,Basic,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North-America,<=50K
50-60,Unknown,37591,Higher,Widowed,Unknown,Not-in-family,White,Female,0,0,40,North-America,<=50K
30-40,Private,178107,Higher,Never-married,Craft-repair,Own-child,White,Male,0,0,20,North-America,<=50K
50-60,Federal-gov,66504,Higher,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,North-America,>50K
40-50,Private,153031,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,North-America,>50K
20-30,Private,188274,Higher,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
50-60,State-gov,202682,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
30-40,Private,451744,Secondary,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,North-America,<=50K
50-60,Local-gov,339547,Higher,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Asia,>50K
20-30,Private,499233,Secondary,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,North-America,<=50K
60-70,Private,54373,Secondary,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North-America,<=50K
20-30,Private,168015,Secondary,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,North-America,<=50K
30-40,Unknown,214896,Basic,Divorced,Unknown,Unmarried,White,Female,0,0,40,North-America,<=50K
30-40,Private,213722,Secondary,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North-America,<=50K
40-50,Federal-gov,216453,Higher,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,45,North-America,<=50K
30-40,Private,178449,Secondary,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,North-America,<=50K
70-80,Private,29778,Secondary,Widowed,Other-service,Not-in-family,White,Female,0,0,37,North-America,<=50K
40-50,Private,152676,Basic,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,North-America,<=50K
20-30,Private,257910,Higher,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,North-America,<=50K
40-50,Self-emp-not-inc,170214,Secondary,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2179,40,North-America,<=50K
*,Private,89478,*,Never-married,Sales,Own-child,White,*,0,0,20,*,<=50K
40-50,Private,220460,Secondary,Never-married,Sales,Own-child,White,Male,0,0,40,North-America,<=50K
30-40,Private,261023,Secondary,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,50,North-America,<=50K
20-30,Private,263773,Secondary,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,North-America,>50K
30-40,Private,188096,Secondary,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,North-America,<=50K
30-40,Private,159179,Secondary,Never-married,Sales,Not-in-family,White,Male,0,0,40,North-America,<=50K
40-50,Private,125120,Secondary,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,North-America,<=50K
20-30,State-gov,96862,Secondary,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North-America,<=50K
50-60,Self-emp-not-inc,213654,Secondary,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,North-America,<=50K
20-30,Private,346693,Basic,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,North-America,<=50K
10-20,Private,142964,Basic,Never-married,Other-service,Own-child,White,Male,0,0,20,North-America,<=50K
50-60,Private,72257,Secondary,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North-America,<=50K
30-40,Private,196385,Higher,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,North-America,>50K
30-40,Private,323069,Higher,Divorced,Sales,Unmarried,White,Female,0,880,45,North-America,<=50K
60-70,Private,292639,Secondary,Married-civ-spouse,Exec-managerial,Wife,White,Female,10566,0,35,North-America,<=50K
50-60,Private,39493,Higher,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,North-America,<=50K
50-60,Private,168625,Secondary,Divorced,Prof-specialty,Not-in-family,White,Female,4101,0,40,North-America,<=50K
*,Private,260801,*,Never-married,Handlers-cleaners,Own-child,White,*,0,0,20,*,<=50K
40-50,Private,177305,Higher,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North-America,>50K
40-50,Private,175669,Basic,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,36,North-America,>50K
40-50,Private,264210,Secondary,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20,North-America,<=50K
20-30,Private,28520,Secondary,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North-America,<=50K
40-50,Self-emp-not-inc,155106,Basic,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North-America,>50K
